INCIDENT_DATE,REG,FLT,OPID,AIRPORT_ID
2015-08-06 09:05:00,,4714,PDT,KMDT
2015-08-06 09:30:00,N948DN,1184,DAL,KATL
2015-08-06 09:30:00,N770UW,1879,AAL,KBDL
2015-08-06 09:45:00,N700PG,,BUS,KBNA
2015-08-06 10:15:00,N984TW,1027,AAL,KORD
2015-08-06 10:20:00,N692CA,4546,SKW,KSLC
2015-08-06 10:45:00,N351AG,140,SIL,KCKB
2015-08-06 11:00:00,,165,AAL,KDFW
2015-08-06 12:00:00,N9620D,275,AAL,KEWR
2015-08-06 12:05:00,N613FE,463,FDX,KMEM
2015-08-06 12:45:00,N8972E,3535,FLG,KLNK
2015-08-06 13:05:00,N339BG,,BUS,
2015-08-06 14:02:00,N612SW,213,SWA,KBWI
2015-08-06 14:12:00,,3294,TCF,KDTW
2015-08-06 14:30:00,N531AF,,BUS,KFDY
2015-08-06 15:20:00,N646AE,3389,ENY,KTVC
2015-08-06 15:45:00,N8663A,1361,SWA,KHOU
2015-08-06 16:18:00,N181PQ,4938,ASQ,KATL
2015-08-06 16:20:00,,,ENY,KSAV
2015-08-06 17:30:00,N443UA,791,UAL,KLGA
2015-08-06 18:14:00,,,FLG,KSAV
2015-08-06 19:00:00,N880GA,855,AAY,KPIE
2015-08-06 20:30:00,N974AC,,BUS,KAPF
2015-08-06 21:00:00,,894,DAL,KBIS
2015-08-06 23:00:00,,3208,ENY,KPIA
2015-08-06 23:15:00,N419QX,2214,QXE,KPUW
2015-08-07 00:00:00,,,,KPHL
2015-08-07 00:00:00,,,,KDTW
2015-08-07 00:00:00,,,,KDFW
2015-08-07 00:00:00,,,,KDEN
2015-08-07 00:00:00,,,,KEVV
2015-08-07 00:00:00,,,,KCLE
2015-08-07 00:00:00,,,,KBTR
2015-08-07 00:00:00,,3090,ENY,KCMI
2015-08-07 00:00:00,N669MB,3509,ENY,KCOU
2015-08-07 00:00:00,,,,KPHL
2015-08-07 00:00:00,,,,KHEF
2015-08-07 00:00:00,,,,KPHL
2015-08-07 00:00:00,,,,KPSM
2015-08-07 00:00:00,,,,KRFD
2015-08-07 00:00:00,,,,KSLC
2015-08-07 00:00:00,,,,KTPA
2015-08-07 00:00:00,,,,KTPA
2015-08-07 00:00:00,,,,KTUL
2015-08-07 00:00:00,,,,PGUM
2015-08-07 00:00:00,,,,KORD
2015-08-07 00:00:00,,,,KPHL
2015-08-07 00:00:00,,,,KMDW
2015-08-07 00:00:00,,,,KMAF
2015-08-07 00:00:00,,,,KLIT
2015-08-07 00:00:00,,,,KILM
2015-08-07 00:00:00,,626,SWA,KHOU
2015-08-07 00:00:00,,1872,ROU,KMCO
2015-08-07 00:00:00,,,,KFWA
2015-08-07 02:55:00,N242LR,5606,ASH,KSAT
2015-08-07 05:05:00,N161UP,712,UPS,KLIT
2015-08-07 07:00:00,N914FD,1502,FDX,KFWA
2015-08-07 07:05:00,N67RA,,BUS,KELP
2015-08-07 07:10:00,,870,LBQ,KHEF
2015-08-07 07:27:00,N179JB,1426,JBU,KBWI
2015-08-07 07:27:00,N179JB,1426,JBU,KBWI
2015-08-07 07:30:00,N257WN,307,SWA,KATL
2015-08-07 07:55:00,N929LA?,5705,ASH,KDFW
2015-08-07 08:10:00,N37408,1676,UAL,KORD
2015-08-07 08:17:00,N840VA,170,VRD,KEWR
2015-08-07 08:35:00,N374AW,2085,DAL,KSLC
2015-08-07 08:45:00,N128HQ,4513,RPA,KCLE
2015-08-07 08:45:00,N4723P,,BUS,KRVS
2015-08-07 09:09:00,N567RP,5884,TCF,KDTW
2015-08-07 09:12:00,,3490,FLG,KJFK
2015-08-07 10:50:00,N904WN,861,SWA,KLGA
2015-08-07 11:00:00,,,MIL,KCLL
2015-08-07 11:00:00,N935HA,4850,PDT,KFLO
2015-08-07 11:00:00,,861,SWA,KLGA
2015-08-07 11:13:00,N935AT,1235,DAL,KMDT
2015-08-07 11:30:00,,952,AAL,KEWR
2015-08-07 12:00:00,N364SW,2974,SWA,KRDU
2015-08-07 12:10:00,N333EN,4802,PDT,KAGS
2015-08-07 12:20:00,N369NW,2432,DAL,KSLC
2015-08-07 12:30:00,N7704B,380,SWA,KCMH
2015-08-07 13:00:00,,,MIL,KLBB
2015-08-07 13:45:00,,105,AAY,KPIA
2015-08-07 13:55:00,N761AP,,BUS,
2015-08-07 14:35:00,N302AS,374,ASA,KSMF
2015-08-07 15:10:00,N750AX,90,ABX,KNGU
2015-08-07 15:28:00,N817NW,160,DAL,KMSP
2015-08-07 16:15:00,N7748A,2761,SWA,KBWI
2015-08-07 18:20:00,N290SK,3394,TCF,KDTW
2015-08-07 18:41:00,N418DK,,BUS,KHSV
2015-08-07 18:48:00,N800RK,,BUS,KHEF
2015-08-07 19:00:00,N8903A,4621,SKW,KBIS
2015-08-07 19:38:00,N937UW,846,AAL,KPHL
2015-08-07 20:15:00,N926AT,2411,DAL,KAGS
2015-08-07 20:45:00,N7743B,4819,SWA,KPHX
2015-08-07 21:07:00,N226BV,,BUS,3J7
2015-08-07 23:11:00,N37277,1726,UAL,KIAH
2015-08-08 00:00:00,,5194,JIA,KCLT
2015-08-08 00:00:00,,,,KLAN
2015-08-08 00:00:00,,,,KLGA
2015-08-08 00:00:00,,4610,RPA,KMDT
2015-08-08 00:00:00,N56125,,BUS,KRME
2015-08-08 00:00:00,,,,KILM
2015-08-08 00:00:00,,,,KMAF
2015-08-08 00:00:00,,,,KILG
2015-08-08 00:00:00,,,,KEWR
2015-08-08 00:00:00,,,,KLGA
2015-08-08 00:00:00,,,,KCMH
2015-08-08 00:00:00,,,,KBWI
2015-08-08 00:00:00,,,,KBWI
2015-08-08 00:00:00,,,,KDEN
2015-08-08 00:00:00,,,,KDEN
2015-08-08 00:00:00,,,,KDEN
2015-08-08 00:00:00,,,,KBWI
2015-08-08 00:00:00,,,,KBWI
2015-08-08 00:00:00,,,,KJFK
2015-08-08 00:00:00,,,,KDEN
2015-08-08 00:00:00,,,,PAFA
2015-08-08 00:00:00,,,,PADL
2015-08-08 00:00:00,,,,KSLC
2015-08-08 00:00:00,,,,KMFR
2015-08-08 00:00:00,,,,KMHR
2015-08-08 00:00:00,,,,KMWH
2015-08-08 00:15:00,N626CZ,,CPZ,KOMA
2015-08-08 07:15:00,,19,HAL,KSMF
2015-08-08 07:44:00,N582CA,5038,ASQ,KATL
2015-08-08 07:59:00,N598AA,306,AAL,KDFW
2015-08-08 08:30:00,N2135S,,BUS,I69
2015-08-08 08:40:00,N579M,,BUS,KPTK
2015-08-08 09:50:00,N855RW,5146,TCF,KEWR
2015-08-08 10:21:00,N936HA,4833,PDT,KHXD
2015-08-08 10:56:00,N703AS,563,ASA,KPDX
2015-08-08 11:40:00,,4423,SWA,KBDL
2015-08-08 12:33:00,N213PS,5153,JIA,KLEX
2015-08-08 12:56:00,,262,UAL,KORD
2015-08-08 13:50:00,N92307,,PVT,KMKC
2015-08-08 13:55:00,N957AN,,AAL,KRSW
2015-08-08 15:25:00,N400WD,,BUS,KCGF
2015-08-08 16:57:00,,,,KITH
2015-08-08 18:15:00,,,,KSGF
2015-08-08 18:20:00,N502AE,3533,ENY,KCID
2015-08-08 20:33:00,N550NW,1309,DAL,KAUS
2015-08-08 21:17:00,C-FWRR,7309,GGN,KDTW
2015-08-08 22:00:00,,469,JBU,KBOS
2015-08-08 22:29:00,N595FE,147,FDX,KMEM
2015-08-08 22:55:00,N314U,700,BUS,KDPA
2015-08-08 23:40:00,,,PHM,
2015-08-09 00:00:00,,,,KCRP
2015-08-09 00:00:00,,2609,ASQ,KJLN
2015-08-09 00:00:00,,4395,RPA,KORF
2015-08-09 00:00:00,,,,KMSY
2015-08-09 00:00:00,,,,KACY
2015-08-09 00:00:00,,,,KCMH
2015-08-09 00:00:00,,,,KCMI
2015-08-09 00:00:00,,406X,SKW,KCOS
2015-08-09 00:00:00,,,,KDEN
2015-08-09 00:00:00,,,,KDFW
2015-08-09 00:00:00,,,,KDTW
2015-08-09 00:00:00,,,,KFWA
2015-08-09 00:00:00,,,,KHSV
2015-08-09 00:00:00,,,,KHSV
2015-08-09 00:00:00,,,,KJFK
2015-08-09 00:00:00,,,,KMSP
2015-08-09 00:00:00,,,,KMSP
2015-08-09 00:00:00,,,,KSFO
2015-08-09 00:00:00,,,,KSLC
2015-08-09 00:00:00,,,,KSLC
2015-08-09 00:00:00,,,,KSLC
2015-08-09 00:00:00,,,,KSNA
2015-08-09 00:00:00,,,,KVNY
2015-08-09 00:00:00,,,,KDEN
2015-08-09 00:00:00,,763,EJA,KASE
2015-08-09 07:00:00,N513MJ,4007,ASH,KIAD
2015-08-09 09:20:00,N820AE,3353,ENY,KABI
2015-08-09 09:25:00,N455AA,2320,AAL,KORD
2015-08-09 09:47:00,N589UA,824,UAL,KJFK
2015-08-09 10:23:00,N878AS,5372,ASQ,KGTR
2015-08-09 10:30:00,N970FD,422,FDX,KMEM
2015-08-09 10:40:00,N423AW,3846,AWI,KPHL
2015-08-09 10:40:00,N7752B,364,SWA,KMCI
2015-08-09 10:50:00,N6623M,,BUS,KTTN
2015-08-09 11:00:00,,5312,JIA,KDAY
2015-08-09 11:00:00,,1892,SWA,KPHX
2015-08-09 11:16:00,,776,EJA,KPTK
2015-08-09 11:19:00,N646SW,1892,SWA,KPHX
2015-08-09 12:58:00,N629SW,265,SWA,KCMH
2015-08-09 13:02:00,N654AE,3096,ENY,KCMI
2015-08-09 13:24:00,,5791,CPZ,KMSP
2015-08-09 13:40:00,N855AE,3045,ENY,KGRR
2015-08-09 15:20:00,N948DN,1425,DAL,KBWI
2015-08-09 15:20:00,N948DN,1425,DAL,KBWI
2015-08-09 15:28:00,,1912,DAL,KSLC
2015-08-09 16:39:00,N374NW,768,DAL,KPBI
2015-08-09 16:47:00,N818DA,89,DAL,KSLC
2015-08-09 17:27:00,N565NN,5280,JIA,KBNA
2015-08-09 17:38:00,N8652B,2326,SWA,KBDL
2015-08-09 18:30:00,,3079,ENY,KORD
2015-08-09 18:30:00,N2611X,1173,KAP,KIRK
2015-08-09 18:55:00,N902DA,221,DAL,KATL
2015-08-09 19:15:00,,,,KIWA
2015-08-09 19:24:00,N42GJ,,BUS,KMMU
2015-08-09 21:03:00,N384SW,2503,SWA,KSMF
2015-08-09 21:10:00,N116HQ,4511,RPA,KPHL
2015-08-09 23:17:00,N7721E,,SWA,KMSP
2015-08-09 23:30:00,N983AN,1570,AAL,KMIA
2015-08-10 00:00:00,,,,KLGA
2015-08-10 00:00:00,,,,KMKC
2015-08-10 00:00:00,,,,KORD
2015-08-10 00:00:00,,,,KORD
2015-08-10 00:00:00,,,,KPIT
2015-08-10 00:00:00,,,,KLEX
2015-08-10 00:00:00,,,,KIND
2015-08-10 00:00:00,,,,KMFE
2015-08-10 00:00:00,,,,KBOI
2015-08-10 00:00:00,,,,KEVV
2015-08-10 00:00:00,,,,KDTW
2015-08-10 00:00:00,,,,KDTW
2015-08-10 00:00:00,,,,KDFW
2015-08-10 00:00:00,,,,KCVG
2015-08-10 00:00:00,,,,KSGF
2015-08-10 00:00:00,,,,KCMH
2015-08-10 00:00:00,,,,KCMH
2015-08-10 00:00:00,,,,KCMH
2015-08-10 00:00:00,,,,KBMI
2015-08-10 00:00:00,,,,KCLE
2015-08-10 00:00:00,,,,KBUF
2015-08-10 00:00:00,,,,KGRR
2015-08-10 00:00:00,,,,KDTW
2015-08-10 00:00:00,,,,KATL
2015-08-10 00:00:00,,,,KSLC
2015-08-10 00:00:00,,1302,DAL,KSDF
2015-08-10 00:00:00,N200NB,,BUS,KSPI
2015-08-10 00:00:00,,,,KDEN
2015-08-10 00:00:00,,,,KBWI
2015-08-10 00:00:00,,,,KSLE
2015-08-10 00:00:00,,,,KBWI
2015-08-10 00:00:00,,652,AAY,KIAG
2015-08-10 00:00:00,,,,KBKL
2015-08-10 00:00:00,,,,KBWI
2015-08-10 02:06:00,,,BUS,KAPA
2015-08-10 04:00:00,,,AAL,KPHX
2015-08-10 07:00:00,,711,ASA,KSTL
2015-08-10 07:11:00,N948WN,540,SWA,KBNA
2015-08-10 07:15:00,,4620,RPA,KBDL
2015-08-10 07:45:00,N562WN,2850,SWA,KMSP
2015-08-10 08:06:00,N555GS,,BUS,KPDX
2015-08-10 08:10:00,N585D,,BUS,KILG
2015-08-10 08:34:00,N541EA,3101,ENY,KDTW
2015-08-10 09:00:00,N40SU,,GOV,KOSU
2015-08-10 09:52:00,N530FX,530,BUS,KMMU
2015-08-10 10:30:00,N237DX,,BUS,KGON
2015-08-10 11:39:00,,959,AAY,KSBN
2015-08-10 11:45:00,,5541,ASQ,KAGS
2015-08-10 12:09:00,N972TW,96,AAL,KSTL
2015-08-10 12:53:00,N3732J,2359,DAL,KSLC
2015-08-10 13:00:00,N3263C,89633,BUS,KLBL
2015-08-10 13:30:00,N417SW,2873,SKW,KTUS
2015-08-10 14:25:00,N158GJ,3675,GJS,KCID
2015-08-10 15:00:00,N435AW,3825,AWI,KPHL
2015-08-10 15:17:00,N451UA,357,UAL,KIAD
2015-08-10 16:58:00,N95TX,,BUS,KPVD
2015-08-10 17:15:00,N161DK,,BUS,KFRG
2015-08-10 18:55:00,N698EC,3088,ENY,KSGF
2015-08-10 19:36:00,,,,KSLC
2015-08-10 19:44:00,N433YX,,RPA,KIND
2015-08-10 20:20:00,N399NC,,BUS,KMKC
2015-08-10 21:30:00,N783H,,BUS,KPTK
2015-08-10 21:32:00,N197UW,643,AAL,KDEN
2015-08-10 23:00:00,N131UP,593,UPS,KONT
2015-08-10 23:55:00,N412P,,PHM,
2015-08-11 00:00:00,,,,KDTW
2015-08-11 00:00:00,,,,KDTW
2015-08-11 00:00:00,,,,KPHL
2015-08-11 00:00:00,,,,KBTR
2015-08-11 00:00:00,,,,KBOS
2015-08-11 00:00:00,,,,KEVV
2015-08-11 00:00:00,,,,KDFW
2015-08-11 00:00:00,,,,KFWA
2015-08-11 00:00:00,,,,KPIA
2015-08-11 00:00:00,,,,KIND
2015-08-11 00:00:00,,,,KLNK
2015-08-11 00:00:00,,,,KPHX
2015-08-11 00:00:00,,,,KPSM
2015-08-11 00:00:00,,,,KRFD
2015-08-11 00:00:00,,,,KTPA
2015-08-11 00:00:00,,,,PHOG
2015-08-11 00:00:00,,,,KIND
2015-08-11 00:00:00,,,,KBOI
2015-08-11 00:00:00,,,,KSDF
2015-08-11 00:00:00,,,,KABE
2015-08-11 00:00:00,,,,KLGU
2015-08-11 00:00:00,,,,KEFD
2015-08-11 00:00:00,,733,VRD,KAUS
2015-08-11 00:00:00,,5317,JIA,KDAB
2015-08-11 00:00:00,N7772Q,,BUS,KCXY
2015-08-11 00:00:00,,3790,AWI,KCHS
2015-08-11 00:00:00,,3863,AWI,KFWA
2015-08-11 00:00:00,,,,KBGR
2015-08-11 00:00:00,,,,KPDX
2015-08-11 00:00:00,,,,KORD
2015-08-11 00:00:00,,,,KONT
2015-08-11 00:00:00,,,,KOKC
2015-08-11 00:00:00,,,,KOKC
2015-08-11 00:00:00,,,,KMMU
2015-08-11 00:00:00,,,,KMAF
2015-08-11 00:00:00,,,,KJFK
2015-08-11 00:00:00,,,,KPDX
2015-08-11 00:00:00,,,,KLIT
2015-08-11 06:05:00,N249LR,5568,ASH,KTUS
2015-08-11 06:40:00,N468AW,3964,AWI,KPHL
2015-08-11 08:50:00,,357,NKS,KORD
2015-08-11 09:50:00,,385,JBU,KROC
2015-08-11 10:15:00,,2091,AAL,KDFW
2015-08-11 10:22:00,N870CK,,BUS,KBKL
2015-08-11 10:30:00,N240TS,,GOV,KLGU
2015-08-11 11:21:00,N326PQ,3608,FLG,KPIT
2015-08-11 11:31:00,N473MC,8102,GTI,KIND
2015-08-11 11:37:00,N70FS,,BUS,KMMU
2015-08-11 11:58:00,N592JB,1817,JBU,KJFK
2015-08-11 12:11:00,N684WN,2877,SWA,KPHL
2015-08-11 12:45:00,N819MD,4586,RPA,KDCA
2015-08-11 14:00:00,N952DN,2091,DAL,KATL
2015-08-11 15:40:00,N812SK,4618,SKW,KSLC
2015-08-11 17:00:00,N808DN,2559,DAL,KATL
2015-08-11 17:14:00,N817AY,3673,FLG,KBDL
2015-08-11 18:00:00,N885AS,2971,SKW,KSBA
2015-08-11 18:05:00,N935SW,4480,SKW,KDTW
2015-08-11 18:09:00,N770SA,2949,SWA,KRSW
2015-08-11 18:48:00,,4299,RPA,KIND
2015-08-11 19:37:00,,,BUS,KSBA
2015-08-11 20:15:00,,3055,ENY,KCMI
2015-08-11 20:19:00,,,,KDCA
2015-08-11 21:00:00,N15983,4275,ASQ,KCRP
2015-08-11 21:00:00,N131SY,6398,SKW,KBOI
2015-08-11 21:15:00,N646AE,3066,ENY,KCMI
2015-08-11 21:35:00,N450UP,795,UPS,KMFE
2015-08-11 21:50:00,N141UP,711,UPS,KMEM
2015-08-11 22:45:00,N724UW,1920,AAL,KBWI
2015-08-12 00:00:00,,,,KLGB
2015-08-12 00:00:00,N300SL,,BUS,KSMO
2015-08-12 00:00:00,,,,KRDM
2015-08-12 00:00:00,,,,KRAP
2015-08-12 00:00:00,,,,KORD
2015-08-12 00:00:00,,,,KMKE
2015-08-12 00:00:00,,,,KMDW
2015-08-12 00:00:00,,,,KMDW
2015-08-12 00:00:00,,,,KJFK
2015-08-12 00:00:00,,,,KIND
2015-08-12 00:00:00,,,,KILM
2015-08-12 00:00:00,,,,KRIC
2015-08-12 00:00:00,,,,KDEN
2015-08-12 00:00:00,,,,KFOE
2015-08-12 00:00:00,,,,KDTW
2015-08-12 00:00:00,,,,KDTW
2015-08-12 00:00:00,,,,KDTW
2015-08-12 00:00:00,,,,KCLT
2015-08-12 00:00:00,,,,KDEN
2015-08-12 00:00:00,,,,KDEN
2015-08-12 00:00:00,,4197,ASQ,KLRD
2015-08-12 00:00:00,,2633,ASQ,KLRD
2015-08-12 00:00:00,,,,KIAH
2015-08-12 00:00:00,,,,KROA
2015-08-12 00:00:00,,,,KILM
2015-08-12 05:30:00,N129UP,684,UPS,KOMA
2015-08-12 05:47:00,N566WN,548,SWA,TJSJ
2015-08-12 06:50:00,,817,DAL,KBIL
2015-08-12 08:32:00,N108HQ,4467,RPA,KPHL
2015-08-12 08:58:00,N569UW,2042,AAL,KJFK
2015-08-12 09:29:00,N419UA,2099,UAL,KIAH
2015-08-12 10:00:00,N984DL,2457,DAL,KBDL
2015-08-12 10:20:00,,4120,ASQ,KCLE
2015-08-12 10:20:00,N438SW,4754,SKW,KCID
2015-08-12 10:40:00,N487CA,4564,SKW,KMSP
2015-08-12 10:46:00,N375R,1811,KAP,KALB
2015-08-12 11:41:00,N161UW,691,AAL,KCLT
2015-08-12 12:00:00,N276WN,3076,SWA,KLIT
2015-08-12 12:00:00,N168NQ,,BUS,KGON
2015-08-12 13:45:00,,5252,SKW,KASE
2015-08-12 13:58:00,N325NB,1548,DAL,KLGA
2015-08-12 14:25:00,,3736,FLG,KMSP
2015-08-12 15:00:00,,,MIL,KMEI
2015-08-12 16:15:00,N843UA,843,UAL,KIAH
2015-08-12 16:38:00,,3868,FLG,KPIA
2015-08-12 17:00:00,N85TK,,BUS,KBIS
2015-08-12 17:10:00,,4948,ASQ,KCLE
2015-08-12 17:14:00,N929LR,5603,ASH,KBUR
2015-08-12 17:55:00,N970DS,,BUS,
2015-08-12 17:58:00,N332FX,,BUS,KEVV
2015-08-12 18:00:00,N7547A,1191,AAL,KDFW
2015-08-12 18:50:00,N826AW,688,AAL,KOMA
2015-08-12 19:11:00,N307DQ,2829,DAL,KCMH
2015-08-12 19:35:00,,,MIL,KCHS
2015-08-12 19:57:00,N805KK,,BUS,KSBA
2015-08-12 20:15:00,N617AE,3055,ENY,KCMI
2015-08-12 20:20:00,N18102,3405,LOF,KJAX
2015-08-12 20:30:00,N715UW,1888,AAL,KBOS
2015-08-12 21:15:00,N55NW?,1907,DAL,KMCI
2015-08-12 21:16:00,N5007E,1643,AAL,KMFE
2015-08-12 21:40:00,N117MK,,BUS,
2015-08-12 22:50:00,N385PH,,PHM,KSHD
2015-08-13 00:00:00,,,,KPIT
2015-08-13 00:00:00,,,,3CK
2015-08-13 00:00:00,,,,KPDX
2015-08-13 00:00:00,,,,KECG
2015-08-13 00:00:00,,,,KORD
2015-08-13 00:00:00,,,,KOSU
2015-08-13 00:00:00,,,,KHOU
2015-08-13 00:00:00,,,,KIND
2015-08-13 00:00:00,,,,KORD
2015-08-13 00:00:00,,,,KLIT
2015-08-13 00:00:00,,,,KLNK
2015-08-13 00:00:00,,,,KMDW
2015-08-13 00:00:00,,,,KMFE
2015-08-13 00:00:00,,,,KOKC
2015-08-13 00:00:00,,,,KORD
2015-08-13 00:00:00,,,,KPIA
2015-08-13 00:00:00,,,,KJAX
2015-08-13 00:00:00,,,,KCMH
2015-08-13 00:00:00,,,,KYIP
2015-08-13 00:00:00,,,,KTEB
2015-08-13 00:00:00,,,,KACY
2015-08-13 00:00:00,,,,KDEN
2015-08-13 00:00:00,,,,KDEN
2015-08-13 00:00:00,,,,KDTW
2015-08-13 00:00:00,,,,KDTW
2015-08-13 00:00:00,,,,KDTW
2015-08-13 00:00:00,,1958,AAL,KPBI
2015-08-13 00:00:00,N287TC,,BUS,KTMB
2015-08-13 00:00:00,,,,KACY
2015-08-13 00:00:00,,,,KAPA
2015-08-13 00:00:00,,,,KBUF
2015-08-13 00:00:00,,,,KCMH
2015-08-13 00:00:00,,,,KDPA
2015-08-13 00:27:00,N413YX,4311,RPA,KORF
2015-08-13 04:00:00,,1813,FDX,KPHX
2015-08-13 05:10:00,N114FE,1476,FDX,KGEG
2015-08-13 06:50:00,N524SW,12,SWA,KHRL
2015-08-13 07:13:00,N320NB,DAL957,DAL,KTLH
2015-08-13 07:15:00,,4889,PDT,KAGS
2015-08-13 07:16:00,N279WN,686,SWA,KELP
2015-08-13 07:45:00,N832UA,246,UAL,KAUS
2015-08-13 08:15:00,,5126,JIA,KROC
2015-08-13 08:35:00,N8619F,2946,SWA,KMDW
2015-08-13 09:33:00,N9618A,399,AAL,KAUS
2015-08-13 09:56:00,N551ND,,GOV,KGFK
2015-08-13 10:47:00,N857CA,4837,UCA,KBGM
2015-08-13 10:50:00,N718PS,5089,JIA,KCLT
2015-08-13 11:00:00,N118NN,2445,AAL,KMCO
2015-08-13 11:25:00,N948AT,1235,DAL,KMDT
2015-08-13 12:10:00,N2658Z,,BUS,KCID
2015-08-13 13:00:00,N510UW,468,AAL,KLGA
2015-08-13 17:00:00,N808MD,4619,RPA,KJAX
2015-08-13 18:30:00,N166GJ,,GJS,KSGF
2015-08-13 18:30:00,,2337,DAL,KDAY
2015-08-13 18:38:00,N647AE,3090,ENY,KCMI
2015-08-13 18:45:00,N54477,,BUS,KTTD
2015-08-13 18:45:00,N645JB,531,JBU,KLGB
2015-08-13 19:00:00,N481WN,542,SWA,KDAL
2015-08-13 20:25:00,N702MA,,GOV,KLAN
2015-08-13 20:27:00,N633TA,,BUS,KCCR
2015-08-13 21:05:00,N724WN,557,SWA,KSAT
2015-08-13 22:39:00,N385PH,,PHM,
2015-08-13 23:32:00,N653FE,1344,FDX,KMEM
2015-08-14 00:00:00,,,,KTEB
2015-08-14 00:00:00,,,,KYIP
2015-08-14 00:00:00,,,,KORF
2015-08-14 00:00:00,,,,KMSP
2015-08-14 00:00:00,,,,KMDW
2015-08-14 00:00:00,,,,KMDW
2015-08-14 00:00:00,,,,PAFA
2015-08-14 00:00:00,,,,KPIA
2015-08-14 00:00:00,,5968,TCF,KROC
2015-08-14 00:00:00,,,,KCMH
2015-08-14 00:00:00,,,,KCPS
2015-08-14 00:00:00,,,,KEVV
2015-08-14 00:00:00,,,,KEVV
2015-08-14 00:00:00,,,,KEWR
2015-08-14 00:00:00,,,,KHOU
2015-08-14 00:00:00,,,,KMCO
2015-08-14 00:00:00,N500RL,,BUS,KSGR
2015-08-14 00:00:00,N378AN,67,AAL,KJFK
2015-08-14 00:00:00,N275GC,,BUS,KCXY
2015-08-14 00:00:00,,505,UAL,KIAH
2015-08-14 00:00:00,,811,BUS,KBOS
2015-08-14 00:00:00,N18MX,,BUS,KHOU
2015-08-14 00:00:00,,,,KCMH
2015-08-14 00:00:00,,,,KMCO
2015-08-14 00:00:00,,,,KDAY
2015-08-14 00:00:00,,,,KCVG
2015-08-14 00:00:00,,239,HAL,PHLI
2015-08-14 00:00:00,,,JBU,KMCO
2015-08-14 00:11:00,N860B?,690,SWA,KDTW
2015-08-14 02:05:00,N4999,,PHM,
2015-08-14 05:10:00,N307UP,492,UPS,KFSD
2015-08-14 05:15:00,,,FDX,KIND
2015-08-14 06:35:00,N226JS,5136,JIA,KCAK
2015-08-14 06:45:00,N261WN,,SWA,KDAY
2015-08-14 07:48:00,,3751,ASH,KBDL
2015-08-14 07:57:00,,2507,DAL,KSAV
2015-08-14 09:50:00,N608SK,139W,SKW,KGEG
2015-08-14 11:00:00,,5674,SKW,KLNK
2015-08-14 12:26:00,N633RW,3465,UFS,KORD
2015-08-14 13:15:00,N827TV,,BUS,KMKC
2015-08-14 15:16:00,,1970,AAL,KBWI
2015-08-14 16:15:00,N508LX,3867,RPA,KMCI
2015-08-14 16:45:00,,,,KDFW
2015-08-14 17:20:00,,5262,ASQ,KGNV
2015-08-14 17:56:00,N343EN,4842,PDT,KCLT
2015-08-14 19:15:00,N57870,1431,UAL,PHNL
2015-08-14 19:17:00,N680TC,,BUS,KDAB
2015-08-14 19:30:00,N499LX,,BUS,KSRQ
2015-08-14 19:30:00,,1345,SWA,KSTL
2015-08-14 19:59:00,N937DN,2186,DAL,KATL
2015-08-14 20:48:00,N702UW,1922,AAL,KCLT
2015-08-14 21:00:00,N469WN,233,SWA,KLAS
2015-08-14 21:40:00,N947WN,2694,SWA,KHOU
2015-08-14 21:54:00,N941HA,,PDT,KERI
2015-08-14 23:40:00,N630JB,1677,JBU,KJAX
2015-08-15 00:00:00,,,,KYIP
2015-08-15 00:00:00,N556BC,,BUS,KFYV
2015-08-15 00:00:00,N85BE,,BUS,KAPC
2015-08-15 00:00:00,,,,KDTW
2015-08-15 00:00:00,,,,KDTW
2015-08-15 00:00:00,,,,KSLC
2015-08-15 00:00:00,,,,KDTW
2015-08-15 00:00:00,,,,KSFB
2015-08-15 00:00:00,N771HP,,GOV,
2015-08-15 00:00:00,,,,KLGB
2015-08-15 00:00:00,,,,KCPS
2015-08-15 00:00:00,,6534,SKW,KPHX
2015-08-15 00:00:00,N400UF,,BUS,KGKY
2015-08-15 00:00:00,N791AS,639,ASA,KSEA
2015-08-15 00:00:00,,,,KOMA
2015-08-15 06:35:00,N524UW,648,AAL,KPHL
2015-08-15 07:30:00,N921FX,584,CFS,KRAP
2015-08-15 07:35:00,,3834,FLG,KAZO
2015-08-15 08:42:00,,UA4923,RPA,KASE
2015-08-15 08:45:00,,4621,RPA,KDCA
2015-08-15 09:15:00,N54HC,,BUS,KMTN
2015-08-15 10:00:00,N821RG,,BUS,KPWC
2015-08-15 10:30:00,,4520,SKW,KSBN
2015-08-15 11:20:00,N68834,1560,UAL,KMCO
2015-08-15 14:35:00,N378AN,67,AAL,KJFK
2015-08-15 16:00:00,N859NN,94,AAL,KSAN
2015-08-15 19:01:00,N705SK,6516,SKW,KCHS
2015-08-15 19:49:00,N953DN,528,DAL,KMKE
2015-08-15 20:46:00,,597,UAL,KBWI
2015-08-15 22:00:00,N341NW,1185,DAL,KGEG
2015-08-15 22:00:00,N659BR,4752,SKW,KSLC
2015-08-15 23:40:00,N487CA,4745,SKW,KMOT
2015-08-16 00:00:00,,,,KDFW
2015-08-16 00:00:00,,,,KHYA
2015-08-16 00:00:00,,,,KLAL
2015-08-16 00:00:00,,,,KLAS
2015-08-16 00:00:00,,,,KMKE
2015-08-16 00:00:00,,,,KPIT
